Restaurant,Reviewer,Review,Rating,Time,VADER_Score,Sentiment
Komatose - Holiday Inn Express & Suites,Satyen Rai,komatose turned nice little place fooddrinks ambiance live music everything nice great option buffet la carte even open sitting area add overall appeal recommendation must visit area live music available saturday far know,4.0,2018-09-16 14:07:00,0.8658,2
Komatose - Holiday Inn Express & Suites,Pranjal Shukla,fantastic place hangout buddy cheapest beer whole hyderabad per hotel standard also seating area outside like tent dj play good music visit sport season must missed,5.0,2018-08-26 22:36:00,0.8976,2
Komatose - Holiday Inn Express & Suites,Anish Mahapatra || Thefoodpotato,located inside holiday inn place decorated decently well enjoyed seating music decor service average unfortunately difficult catch waiter attention drink decent food little oily liking overall nice place isnt expensive initially expected also zomato gold always wonderful added advantage,4.0,2018-08-26 19:03:00,0.9246,2
Komatose - Holiday Inn Express & Suites,Abhijit Benerjee,komatose happening place promoting psychedelic music culture one best party music used loud blasting till recent time ive heard anything komatose still feel place vibe good indoors outdoors,5.0,2018-08-17 12:45:00,0.8636,2
Komatose - Holiday Inn Express & Suites,Ranjana Chakraborty,place good jonathan kitchenrestaurant attached dinner bad thing service slow feel like restaurant bar music also good according environment,3.0,2018-08-16 18:55:00,0.5859,1
Komatose - Holiday Inn Express & Suites,Rakhi,worst ever experience booking place corporate dinner courtesy sense talk customer reservation team intention business would never ever recommend place anyone,1.0,2018-08-13 14:50:00,-0.8598,0
Komatose - Holiday Inn Express & Suites,Ravindra Jayanti,booking place corporate package absolutely horrendous provided menu package detail friday confirmed available monday day event management rude insisting theyll provide buffet charge price per package minimum courtesy even respecting fact manager lady trying talk probably worst ever team ever talked disappointing resulted cancellation corporate party consisted several partner managing director id never recommend place anyone,1.0,2018-08-13 14:45:00,-0.9646,0
Komatose - Holiday Inn Express & Suites,Avin Seth,great place always leaf u good memory back mind still remember first drink date wife girlfriend great place good vives coperative staff great ambiance crowd great place one expect holiday inn guy gal place make best yoit memory cheer rakshita nath,5.0,2018-08-07 15:30:00,0.9864,2
Komatose - Holiday Inn Express & Suites,Sandeep,great service staff friendly give personalised touch evening ambiance outstanding give different vibe together one bar city even come alone end great time find great company without fail food something try new menu world tried kumbh ke galaoti murgh malai tikka finger licking would give star,5.0,2018-08-04 19:35:00,0.9717,2
Komatose - Holiday Inn Express & Suites,Vishwajit Rana,booked table dint data regarding booking pm made sit table allocating one took min would went another place hiteccitytraffic happy service food,3.0,2018-08-03 22:02:00,0.7227,1
Komatose - Holiday Inn Express & Suites,Parinit Agarwal,went work friend place cozy attracts business crowd food good bar menu service could better reach staff multiple tome extent walking ask stuff ambiance nothing write home ok,3.0,2018-08-03 18:38:00,0.8248,1
Komatose - Holiday Inn Express & Suites,Produtoori Ankith,know best part hospitality fulfilling every silly need customer absolutely loved service kudos staff cant say enough service well done small suggestion add dish panner vegetariani want take seriously implement buffet complaint guy awesome keep coming back stopping u keep feeding u way u r great stuff,5.0,2018-07-28 23:54:00,0.9553,2
Komatose - Holiday Inn Express & Suites,Kritika Kumar,ambience good bar tender rude lady night treating u like one sponsoring u drink need improve service,3.0,2018-07-27 00:35:00,0.714,1
Komatose - Holiday Inn Express & Suites,Bhavya Tyagi,say place blew away moment entered went attending comedy gig place continued fun band aatish official rocking day never heard better band pub hyderabad dont word praise enough coming food delicious quantity sufficient staff good took care u well even though place crowded thing improved manager n bouncer able handle drunk person better group people celebrating birthday place disturbing band also people couldnt get dance floor thats thing due giving place hope doesnt happen visit next also hope aatish official come,4.0,2018-07-22 23:23:00,0.903,2
Komatose - Holiday Inn Express & Suites,Vidhi,awesome experience therewith live music friendly ambienceloved live music numbersnot much option veg though good sit relax tiring busy work schedule,4.0,2018-07-18 12:02:00,0.9072,2
Komatose - Holiday Inn Express & Suites,Suyog.pathade2012,excellent place hangout friend nice ambient rocking live music awesome food drink also perfect date,5.0,2018-07-17 20:32:00,0.9565,2
Komatose - Holiday Inn Express & Suites,Saikat Dey,usually dont write review perhaps first one probably guess level frustration place one wordsmall deplorable cold food poor service sum quite surprising part elite chainactually shocking spare moneygo better placenot one,1.0,2018-07-15 22:25:00,-0.5584,0
Komatose - Holiday Inn Express & Suites,Raj,right inside holiday inn liquor cheap compared joint dj fantastic ensure office party going wont left,4.0,2018-07-02 20:46:00,0.8555,2
Komatose - Holiday Inn Express & Suites,Sahu Santosh,ambience okay dance floor average music energized atmosphere class place people want drink peace paneer good peanut good,3.0,2018-06-22 18:21:00,0.886,1
Komatose - Holiday Inn Express & Suites,Sriker Kammisetty,great place nice ambiencecocktails amazing mouth watering food neat service nice place hangout friend family,5.0,2018-06-19 19:34:00,0.966,2
Komatose - Holiday Inn Express & Suites,Safi Hussaini (thexperimentaljugaadi),weekend friend attached jk ordered red bull grilled murrel herb rice dragon prawn fyi seafood lover coming review murrel grilled perfection way like veggie murrel favorite fish need cooked perfectly enjoy taste made good served rice veggie coming dragon prawn perfectly cooked made perfection komatose place good hang friend enjoy tiring day weekend staff friendly moreover manager welcoming help selection according mood taste,5.0,2018-06-19 05:52:00,0.9948,2
Komatose - Holiday Inn Express & Suites,Rajat Goel ✳️,komatose sunday night perfect place happened drizzling made perfect atmosphere chill outside cabana inside pretty small area bar load seating space extended floor overlooking area lighting funky great vibrant color adding vibe big bunch ordered different drink luckily got taste special deadly sin koma menu taste described menu lust particular something different id never tasted chillispiced vodka strawberry infusion appetizer really good something enjoyed alcohol dragon prawn grilled pomfret peshawar chapali kebab must order didnt quite like nawabi shikhampuri item tasted great felt portion size rather small price best last kid mocktails mindblowing different fruit flavor peach mango green apple lime peach best multiple round gave sugar rush service professional quick wouldve wished better music dj music station however freedom play song great perfect place watch match screening party youre mood go comatose here overall score food ambience vfm service,3.5,2018-06-18 14:26:00,0.9974,0
Komatose - Holiday Inn Express & Suites,Neha Patnaik,rd visit koma time couldnt try much drink place actually party chill time sitting cabana outside door youre party freak would like inside deny live music enjoying lovely time gang drink liked virgin mojito lust gluttony quite different taste really well special thanks guy prepared drink overall ambiance youre weekend drink,5.0,2018-06-17 09:27:00,0.9856,2
Komatose - Holiday Inn Express & Suites,Food We Love,couple time inside seating small dj good beautiful outdoor seating food wise average nothing fancy place hangout friend chill expectation high quality food,3.0,2018-06-14 08:51:00,0.9642,1
Komatose - Holiday Inn Express & Suites,Suri,option give zero less visited place friend happy hour food drink friend opted whiskey ordered mocktail requested less sugar syrup honoured food portion less kid gulp one go item reheated served biggest surprise came along bill thought group drunk matching number drink ordered v billed serious integrity issue called correct took good amount time least bothered apologize explain go placeblocked place,1.0,2018-06-12 20:16:00,0.8494,0
Komatose - Holiday Inn Express & Suites,Hemant Rao,management naive doesnt know keep place happening happy hour timing go toss limited better say nothing disposal time frustrated mood save day focussing drink thing could,2.0,2018-06-08 22:21:00,0.5267,0
Komatose - Holiday Inn Express & Suites,Krishna Kant Chaubey,visited place friend loved overall experience great dj also live music space also open space hangout friend enjoy fresh air service awesome dedicated customer satisfaction tried greed among cocktail base whiterum brandy along lime orange one deadly sin koma among mocktails blackcurrent lime peach also green appleprepared request cool enough among starter tried fish chicken prawn dish overall nice experience,5.0,2018-06-08 20:06:00,0.9829,2
Komatose - Holiday Inn Express & Suites,Kirti Singh,good food awesome ambience enjoy much somebody else paying bill nothing better sponsored lunch quality nice,4.0,2018-06-01 00:51:00,0.8908,2
Komatose - Holiday Inn Express & Suites,Sugandha Saxena,week back tiring day decided spend evening komatose choosing sit outside got know grill chill saturday live music night set outdoors weather fairly pleasant good hear atish dole melodious number one another got request would willing fit coming food long time great paav bhaji part live counter hasked extra butter paavs cook readily complied another live counter paneer veg roll tried paneer one liked main lot option choose give pizza try dessert another wide spread find desi fancy dessert tried blueberry cake kiwi mousse fruit cake orange cake brownie burfi everything well done visit place saturday gala time invite,5.0,2018-05-28 10:50:00,0.9713,2
Komatose - Holiday Inn Express & Suites,Jitesh Daga,day back ended komatose grill chill saturday night sat outside live music light wind good company along melodious music setting perfect unwind food tried included pav bhaji paneer tikka tandoori vegetable corn special mention dessert spread kiwi mousse fruit cake brownie blueberry cake orange pastry name highly recommended good time good food,4.0,2018-05-25 21:31:00,0.9476,2
Komatose - Holiday Inn Express & Suites,Mali Naveen Reddy,cool place visit large screen available ipl tip accepts deal little app also provide peanut pnot sure weekend rush,5.0,2018-05-23 12:51:00,0.7096,2
Komatose - Holiday Inn Express & Suites,Mangesh Vinchurkar,ambiance really good close financial district restaurant staff helpful polite visited place many time corporate lunch get verity option lunch food tasty less spicy lunch cost around per person visited place dinner got know serve option dinner buffet dinner buffet usually resident guest cost around per person though enjoy la carte restaurant also full bar available every day pm pm happy hour zomato gold option available,4.0,2018-05-04 22:12:00,0.9214,2
Komatose - Holiday Inn Express & Suites,Lalit Pathak,star food drink dont like service attitude staff rather luck encountered person twice almost threw order table prepared even food served without accompaniment supposed drink goodfood okzero star service,3.0,2018-04-25 16:27:00,0.4735,1
Komatose - Holiday Inn Express & Suites,Sunny Handa,place saturday music awesome ambience gud liked food also specially pizza nd dj best part dnt forget saturday night dj deep play awesome track make u go even mad,4.0,2018-04-25 00:59:00,0.9154,2
Komatose - Holiday Inn Express & Suites,Sagar Sandesh,good place spend time friend colleague dj great loved bar structureservice quick staff quite interactive would like appreciate anmol bar staff,4.0,2018-04-24 10:49:00,0.9367,2
Komatose - Holiday Inn Express & Suites,Pranjali Srivastava,ambience nice overall experience lady night satisfyingi ordered double deck pizza liitthe food deliciousthe music good,3.0,2018-04-22 12:00:00,0.6956,1
Komatose - Holiday Inn Express & Suites,Foodie Girl,long time came across place trending bollywood number also played food great music may loud wish good discussion folk overall nice experience,4.0,2018-04-21 21:05:00,0.8762,2
Komatose - Holiday Inn Express & Suites,Gaurav Agarwal,vegetarian feel place definitely overrated much option available taste kind ok great definitely price dont go well food doubt zomato rating seriously,2.0,2018-04-20 15:07:00,-0.2502,0
Komatose - Holiday Inn Express & Suites,Addie B,komatose sigh high expectation seeing rating unfortunately menu place crowd dissapointing like fried mozzarella couldnt find anything better unusual well separate restaurant use one single restaurant two name made give rating live music bollywood beautiful voice singer sorry komatose aditi,3.0,2018-04-12 21:00:00,0.3024,1
Komatose - Holiday Inn Express & Suites,Satwinder Singh,well next jonathan kitchen place komatose good crowd puller plenty weekend party group people nearby company team bar phenomenon job interaction guest top wonder heard people visiting place almost every day year also experience one place sound acoustic well designed loud yet comfortable come sore throat food come sibling jonathan kitchen know never go wrong drink well could go wrong oh mention cheese chilli toast different try outdoor cabana seat people wonderful evening great music show specific day week draft served tends vanish quickly place full package drink hic hic food ambiance service,5.0,2018-04-09 16:11:00,0.9492,2
Komatose - Holiday Inn Express & Suites,Siddharth Singh Gaur,perfect place hit day long work enigmatic soothing ambience service quick gorund floor seating near bar counter first floor big screen live streaming rocking place,4.0,2018-04-08 01:23:00,0.7184,2
Komatose - Holiday Inn Express & Suites,Dheeraj Burugadda,place wonderful place hangout friend food amazing usualgot great offer little application thoroughly satisfied,5.0,2018-03-26 18:09:00,0.9571,2
Komatose - Holiday Inn Express & Suites,Vam'c Krrish,best place saturday night guy nailed come package friend suggested place dinner tonight simply ignore outdoor grill dj bar live music outdoor give option choose cudos bartender made day even better,5.0,2018-03-25 00:22:00,0.9083,2
Komatose - Holiday Inn Express & Suites,Caleb David,friendly staff good live music decent food go enjoy live music decent food drink sure place great party place lack life get depressing feeling live music playing,2.5,2018-03-11 22:57:00,0.3962,0
Komatose - Holiday Inn Express & Suites,Ryan Cylo,nice place classy place small look cute one thing dont separate washroom bar way love place want visit,4.5,2018-01-31 14:04:00,0.8462,2
